lat,lon,time,content,tags 
-73.93471626,40.74561952,Tue Nov 18 02:35:33 +0000 2014,@Filtered_Swagg when the streets dry up 😈,[]
-73.9513875,40.742171,Tue Nov 18 02:35:47 +0000 2014,"@AntonioBrown84 is #filthygood, glad he's on my fantasy squad.",['filthygood']
-73.93690668,40.70197139,Tue Nov 18 02:35:00 +0000 2014,"ESTA NOCHE LUNES 17 DE NOV
LUNES TIPICOS EXCLUSIVOS
EL REY III LOUNGE
LOS ARTISTAS… http://t.co/D5ue38S9su",[]
-73.97693392,40.75183799,Tue Nov 18 02:35:00 +0000 2014,@SawLady ooh! I think I've seen you play at Times Square! I'll stop to say hi next time :),[]
-73.98912834,40.7317349,Tue Nov 18 02:35:47 +0000 2014,We in the building !!!! #turndownforwhat #wizkhalifia #websterhall #ourmondaysarebetterthanyours @… http://t.co/UsJhOQZoW8,"['turndownforwhat', 'wizkhalifia', 'websterhall', 'ourmondaysarebetterthanyours']"
-74.16410246,40.72744288,Tue Nov 18 02:38:08 +0000 2014,Heart full of demons,[]
-74.12774527,40.62632065,Tue Nov 18 02:39:06 +0000 2014,@k_perryxo @KINGCEEMONEY @MoWavii that aurelia pic got me weak 😂,[]
-73.99553239,40.68933954,Tue Nov 18 02:37:45 +0000 2014,"""Those DSW boots were worth it for only $99 though!"" -me crossing Park Ave footless w stumps for ankles at age 40 cc: @skyesalone",[]
-73.99133165,40.72360007,Tue Nov 18 02:39:02 +0000 2014,@mg_fitzgerald I forgot torespond 😳 procrastination is on fleek up here 👌 sitting in a coffee shop relearning cursive instead of doing my hw,[]
-73.9939091,40.6449597,Tue Nov 18 02:38:59 +0000 2014,The Chrysler building looking sexy as usual #nyc #photography http://t.co/6cbN1fACR8,"['nyc', 'photography']"
-73.9728254,40.71381265,Tue Nov 18 02:39:28 +0000 2014,"The first thing I think of reflexively when I'm sick is ""which social engagement can I use my illness to get out of?""",[]
-73.99067282,40.6658052,Tue Nov 18 02:37:49 +0000 2014,"A1: I don't know if we ever really overcome it.I think we sit with it, embrace it, own it without letting it paralyze or rule us #hsgedchat",['hsgedchat']
-74.00493434,40.70710275,Tue Nov 18 02:38:37 +0000 2014,I went &amp; got a snack. I came back with a salad &amp; Mac n cheese,[]
-74.0849515,40.7117653,Tue Nov 18 02:38:43 +0000 2014,*niggas,[]
-74.0068235,40.70735414,Tue Nov 18 02:37:48 +0000 2014,Oh #Emoji! By what magical power hast thou stolen my facial expressions 😕,['Emoji']
-73.97632822,40.64547974,Tue Nov 18 02:38:21 +0000 2014,When someone looks at your snapchat but doesn't text you back #bruh,['bruh']
-73.967331,40.673294,Tue Nov 18 02:39:06 +0000 2014,Brilliant night of food &amp; friend @Eater #EaterAwards #goodeats @kellyjbrady  https://t.co/zRN4zFhG66,"['EaterAwards', 'goodeats']"
-73.9763031,40.68251038,Tue Nov 18 02:37:35 +0000 2014,C'mon heat get this win !!,[]
-73.97591644,40.68306124,Tue Nov 18 02:37:37 +0000 2014,Jay z @ the game @ Barclays Center http://t.co/FhiyxXXU37,[]
-74.15309432,40.7299419,Tue Nov 18 02:38:46 +0000 2014,@Suplouisss @666anaa whyy,[]
-73.9861457,40.6724479,Tue Nov 18 02:38:31 +0000 2014,@Slate origins for the rear end think piece:  http://t.co/bDIhEYxau0,[]
-73.99611451,40.67994619,Tue Nov 18 02:37:14 +0000 2014,@magost53 https://t.co/ETJcq7rm9E,[]
-74.01303649,40.70537567,Tue Nov 18 02:39:17 +0000 2014,Celebrating curatorsintl at #ICIBenefit! @ Cipriani 25 Broadway http://t.co/5O0wQSUDY8,['ICIBenefit']
-74.04589968,40.72245187,Tue Nov 18 02:38:12 +0000 2014,This picture made me so exited for the ARTPOP era #MTVStars Lady Gaga http://t.co/wNRAmDmGWp,['MTVStars']
-74.090387,40.71283972,Tue Nov 18 02:38:42 +0000 2014,@42_julian42 lmao you're annoying😭,[]
-73.97626815,40.68263613,Tue Nov 18 02:38:56 +0000 2014,"Nets vs. Heats Game x Suite Level @ 40/40 Club Suites, Barclays Center http://t.co/1OKp3zv4yP",[]
-73.98721218,40.72090036,Tue Nov 18 02:39:24 +0000 2014,"I'm at Two-Bits Retro Arcade in New York, NY https://t.co/xrWbYF1jeH",[]
-73.97665715,40.71448309,Tue Nov 18 02:38:37 +0000 2014,"Well, I'm sick.",[]
-74.038213,40.7377798,Tue Nov 18 02:37:38 +0000 2014,Big Ben is accurate tonight,[]
-73.97269897,40.63906059,Tue Nov 18 02:38:07 +0000 2014,Just bought tickets to see @BeingLarryDavid on Broadway. I'm excited to see LD in this different medium. #FishintheDark,['FishintheDark']
-73.9444383,40.6463042,Tue Nov 18 02:37:02 +0000 2014,"""@Tass_eh: Even me? :( ""@PampaLayLay: and all you that RT'ing it going hell with Ernest"""" u fus",[]
-74.04643333,40.71660333,Tue Nov 18 02:38:43 +0000 2014,"Briana Beattie is one hell of a girl. Also, thank you all for the wonderful birthday messages. I love… http://t.co/7QCZxTlwxC",[]
-74.01271,40.644498,Tue Nov 18 02:39:12 +0000 2014,"#special RT @PortialoSo: Special friend RT @WallStWatkins: And when friends turn into lovers, that's a certain type of friend.",['special']
-74.14971722,40.72433496,Tue Nov 18 02:39:04 +0000 2014,@Jimmy8official @_skiii boo 👎,[]
-74.0849714,40.7117565,Tue Nov 18 02:37:05 +0000 2014,I'm freezing n da heat on,[]
-74.08844913,40.70911764,Tue Nov 18 02:37:15 +0000 2014,I need new people to text,[]
-74.12642344,40.61984455,Tue Nov 18 02:38:03 +0000 2014,@Suga_Shane2503 @DLockee PLEASE,[]
-73.99246397,40.67753965,Tue Nov 18 02:37:53 +0000 2014,The worst is waiting for a text you know you probably won't get,[]
-74.11198872,40.67351111,Tue Nov 18 02:38:11 +0000 2014,The @1975___ starter pack http://t.co/eSqJPk0ERe,[]
-74.12630115,40.61977327,Tue Nov 18 02:39:09 +0000 2014,@DLockee @Suga_Shane2503 @dhester10 Lmfao #DJDALTON,['DJDALTON']
-73.98510685,40.66495979,Tue Nov 18 02:37:29 +0000 2014,@jacqui @tswicegood @tqbf @harrisj Souper Crackers!,[]
-74.14968822,40.72432987,Tue Nov 18 02:37:32 +0000 2014,If Barbara and I went to school together it would be so freaking fun omg,[]
-74.00281741,40.6827273,Tue Nov 18 02:37:17 +0000 2014,@fishippie @menzotoliosis @okdeadhead @FilthFancy @injest77 @mduwayne @treyphanastasio Ryan was 20 yrs his senior.,[]
-74.17016516,40.6075838,Tue Nov 18 02:39:34 +0000 2014,@taylstevens @TwoTypesOfGirls @BestHairstyIes LMAO literally us,[]
-74.0773381,40.7201259,Tue Nov 18 02:38:11 +0000 2014,Chose the wrong bitch to have a baby with,[]
-73.97633777,40.64541557,Tue Nov 18 02:39:05 +0000 2014,Always a siren singing you to shipwreck,[]
-74.0849506,40.7117666,Tue Nov 18 02:38:28 +0000 2014,Niggad act like chill time is to much to ask for,[]
-74.01076684,40.70955507,Tue Nov 18 02:42:27 +0000 2014,I'm so flattered when lesbians try and holla at me #sorryboo #ucutedoe,"['sorryboo', 'ucutedoe']"
-73.9402077,40.7238592,Tue Nov 18 02:42:26 +0000 2014,@SaraJBenincasa @Uber damn these 140 characters,[]
-73.98425714,40.73196054,Tue Nov 18 02:41:08 +0000 2014,#nyc #unionsquare @ 14st Union Square http://t.co/AZ9hRYXgV6,"['nyc', 'unionsquare']"
-73.9083257,40.7754469,Tue Nov 18 02:40:37 +0000 2014,People change. You have to get used to it.,[]
-73.74893655,40.61400294,Tue Nov 18 02:42:11 +0000 2014,“@TheLetterDd_: @StevieSoFetch_ @OMGsoTiA @HaveLoveTaj lol or did he kinda push her into the pool?” HMMM! I wonder.,[]
-73.7569499,40.6845743,Tue Nov 18 02:41:41 +0000 2014,http://t.co/C8VY9p9AMu,[]
-73.98884975,40.73302183,Tue Nov 18 02:41:09 +0000 2014,Sup @JillianLayne9 http://t.co/X6hVKBAvY8,[]
-73.97591644,40.68306124,Tue Nov 18 02:41:23 +0000 2014,Here for the beer. #brooklynnets #nosebleeds @ Barclays Center http://t.co/PvuJZVpS4o,"['brooklynnets', 'nosebleeds']"
-73.8730713,40.6866256,Tue Nov 18 02:42:28 +0000 2014,"Ok who killed Santa Claus with their lies??  Hmm.. Shame on you for lying, someone better find a back… http://t.co/o0UkjNWeAG",[]
-73.99384974,40.73579258,Tue Nov 18 02:41:55 +0000 2014,Delicious #paleo dinner post #SoulCycle from #HUKitchen #nycperfect @ Hu Kitchen http://t.co/hJn7DvHlmR,"['paleo', 'SoulCycle', 'HUKitchen', 'nycperfect']"
-73.7945738,40.7241035,Tue Nov 18 02:42:12 +0000 2014,"Final: St. John's 94, Franklin Pierce 81. #sjubb",['sjubb']
-74.00077019,40.7233144,Tue Nov 18 02:40:35 +0000 2014,Thanks again @purpleforora &amp; @officialjaden you guys rock!!! 🙏🙏 @theofficialflx thanks for the… http://t.co/gie2KAS7bN,[]
-73.78232245,40.64420458,Tue Nov 18 02:42:28 +0000 2014,#woman #power #pilot #shes freaking #awesome she's the captain !!! 🙌💋👯✈️🏢... #cockPit sayyyy what… http://t.co/eazfB3VvGF,"['woman', 'power', 'pilot', 'shes', 'awesome', 'cockPit']"
-73.94871712,40.80346356,Tue Nov 18 02:41:41 +0000 2014,"Now it's time for dinner... (at @LaBodega47 Social Club in New York, NY) https://t.co/Z875g2S8Gi",[]
-73.70397761,40.72028205,Tue Nov 18 02:40:19 +0000 2014,Feel like absolute shit,[]
-73.94218685,40.78943837,Tue Nov 18 02:41:09 +0000 2014,"https://t.co/Yt78aXIt89 ""What happens in #stepclass should stay in step #class."" #fitness #workout #fun","['stepclass', 'class', 'fitness', 'workout', 'fun']"
-73.9635829,40.69130802,Tue Nov 18 02:41:08 +0000 2014,@allingaytor 'analallin',[]
-73.8326889,40.6820803,Tue Nov 18 02:42:28 +0000 2014,""" After our games while we shake the other teams hands, I let them know to download my mixtape, it's fire. -HHS"" bayside and jamaica know",[]
-73.99520902,40.74714956,Tue Nov 18 02:41:41 +0000 2014,@CDurstie YOU know why....,[]
-73.8642647,40.7047663,Tue Nov 18 02:41:25 +0000 2014,"@exohbellaaaaa should have never let him get away, hes awesome",[]
-73.99008427,40.76284989,Tue Nov 18 02:40:19 +0000 2014,Sat next to Alexis Bledel while loudly talking about Serial with @MarisaBulk @joannakamien and @tackleblocks so I guess we ruined it for her,[]
-73.99582838,40.7404293,Tue Nov 18 02:41:23 +0000 2014,#weddingsalon @ Metropolitan Pavilion Events &amp; Production Services http://t.co/yizljjlQ9J,['weddingsalon']
-73.9402164,40.7238579,Tue Nov 18 02:42:11 +0000 2014,@SaraJBenincasa @Uber I was commenting on the gentleman saying it was the lady reporter's fault if someone got assaulted. I wasn't clear.,[]
-73.98535937,40.7179285,Tue Nov 18 02:42:11 +0000 2014,"Oh @arejayella, what a great live performer 😍 @ The Delancey http://t.co/czW9w5XpsO",[]
-73.92900387,40.77222536,Tue Nov 18 02:41:40 +0000 2014,Feeling under the weather or just need to warm up from the cold...    Come in for a hot cup of our… http://t.co/E1H3PO6B5Y,[]
-73.83874483,40.66308512,Tue Nov 18 02:41:25 +0000 2014,Sometimes you just need a good cry and a good hug. Thank you @tanasala  I love you so much,[]
-73.70440702,40.62762628,Tue Nov 18 02:40:19 +0000 2014,http://t.co/ps6AJyWcfQ,[]
-73.86681595,40.84476827,Tue Nov 18 02:45:13 +0000 2014,@Mersinaaaa who's mans,[]
-73.9077241,40.8647062,Tue Nov 18 02:43:05 +0000 2014,Weird. #RAW,['RAW']
-73.94389871,40.80596704,Tue Nov 18 02:43:50 +0000 2014,I was getting ready TO. PUT. IN. WORK!🍴,[]
-73.98781176,40.72111116,Tue Nov 18 02:43:05 +0000 2014,Dj Kip x Dj Lux reunited. Oh how it  feels so good. @ PIANOS http://t.co/CyYFvE78GT,[]
-73.9402544,40.7238482,Tue Nov 18 02:43:50 +0000 2014,"@SaraJBenincasa @Uber madame, misscommunications happen. I think you are the bee's knees now and forever.",[]
-73.9458172,40.8153571,Tue Nov 18 02:43:03 +0000 2014,"If God can unite a Yale Kappa and a harvard alpha during #Yaleharvard week, then God can do anything LOLOLOL #peaceandpower @LivinBeinMoore","['Yaleharvard', 'peaceandpower']"
-73.78511237,40.76564224,Tue Nov 18 02:44:07 +0000 2014,"Working on script for Felix's Rant Episode 2, it's mostly about how overhyping shit never works (COUGH ASSASSINS CREED UNITY)",[]
-73.87552005,40.89717859,Tue Nov 18 02:43:19 +0000 2014,and to this day we r seen as third-world when in fact we had so much and they TOOK IT ALL AND HAVE THE AUDACITY TO CALL US SAVAGES,[]
-73.86790023,40.94584543,Tue Nov 18 02:44:54 +0000 2014,@Ruthless_Kev 👀👀,[]
-74.01509531,40.92459831,Tue Nov 18 02:42:48 +0000 2014,Good shit ! Fuck the steelers,[]
-73.85777836,40.87882409,Tue Nov 18 02:43:21 +0000 2014,Me w pasta “@_YoChill: Need me a chick who's gonna sub tweet me and cook me some rice and beans right after”,[]
-74.00300172,40.75186103,Tue Nov 18 02:42:47 +0000 2014,OK.,[]
-74.0128695,40.79725705,Tue Nov 18 02:45:13 +0000 2014,@Grady_Noel all u,[]
-73.99500399,40.74633689,Tue Nov 18 02:43:52 +0000 2014,@sara_lucas3 @ltsEvanPeters @e_ly_za MEATLOAF,[]
-73.85762253,40.87873763,Tue Nov 18 02:44:08 +0000 2014,@Anrym_ LMAO what,[]
-73.98345632,40.77772656,Tue Nov 18 02:43:20 +0000 2014,"@LoriLSchafer My pleasure, Lori!",[]
-74.02298465,40.77076283,Tue Nov 18 02:44:37 +0000 2014,@th0tcouture me gusta mucho!!!,[]
-73.94886671,40.7860196,Tue Nov 18 02:44:55 +0000 2014,Love because they hate us.,[]
-73.82367044,40.83613944,Tue Nov 18 02:43:53 +0000 2014,The pic seth rogan tweeted melo 😂😂,[]
-73.860436,40.863161,Tue Nov 18 02:43:37 +0000 2014,One of the greatest nights of my life &amp; I'm glad I got to spend it with these guys right here @… http://t.co/kloaceDQ49,[]
-73.91790554,40.82282891,Tue Nov 18 02:43:19 +0000 2014,Then I tell her it's nothing Then she asks where's your sisters and I told her idk Then she goes how you don't know where your sisters are,[]
-73.97297623,40.74341935,Tue Nov 18 02:44:56 +0000 2014,Still think I'm ringing in the new year with DJ Pinot noir at a secret location aka my couch. V exclusive.,[]
-73.966,40.774,Tue Nov 18 02:44:23 +0000 2014,Fifth Ave walking commute @ Fifth Avenue http://t.co/a8bw2EWuaY,[]
-74.00300172,40.75186103,Tue Nov 18 02:43:04 +0000 2014,THIS STUPID FUCKING TEAM,[]
-73.98857129,40.75270069,Tue Nov 18 02:43:37 +0000 2014,👰❤️ #houseofherrera @houseofherrera #andreayelliot @ Carolina Herrera http://t.co/obRGUW1lXl,"['houseofherrera', 'andreayelliot']"
-73.9942111,40.75087713,Tue Nov 18 02:46:32 +0000 2014,"AV ""we had a good start to the game, then they scored that goal and seemed to get momentum""",[]
-73.94124601,40.80802658,Tue Nov 18 02:46:47 +0000 2014,DRAKE STARTER PACK http://t.co/NzDdr5Chf7,[]
-74.07838365,40.62508437,Tue Nov 18 02:47:34 +0000 2014,"All I've done on these days off were sleep, eat, and watch Netflix. If I could relive it, I wouldn't do a thing different.",[]
-74.04042192,40.72143586,Tue Nov 18 02:46:14 +0000 2014,Ironclad alibi lmao,[]
-73.99378339,40.75048617,Tue Nov 18 02:47:36 +0000 2014,"AV ""we're a .500 hockey team and .500 won't get you into the playoffs""",[]
-74.00105872,40.76188107,Tue Nov 18 02:47:19 +0000 2014,🎳 @thevampsbrad @thevampstristan @thevampsjames @thevampscon @ Lucky Strike New York http://t.co/r9GUL1FuYM,[]
-73.98504828,40.74793812,Tue Nov 18 02:47:20 +0000 2014,So upsetting to know that the rangers are playing a block away from work 😭,[]
-73.97741302,40.75499241,Tue Nov 18 02:45:29 +0000 2014,someone make me a starter pack,[]
-74.128697,40.8034297,Tue Nov 18 02:45:27 +0000 2014,"""@irishbabenixll: THIS JUST DOESN'T LOOK RIGHT

#MTVStars One Direction http://t.co/U08ZfBL3Pi"" where's Zayn?",['MTVStars']
-73.91448877,40.63490294,Tue Nov 18 02:45:59 +0000 2014,The 2nd Annual Black Excellence #BlackExcellence2K14 [Exclusive Black Tie Affair] • Hosted By Hot… http://t.co/Y0qR6BOH0H,['BlackExcellence2K14']
-73.91790495,40.82299209,Tue Nov 18 02:47:37 +0000 2014,And then she goes what and did I mention she's so quiet in school that nobody believes that outside of school she's a demon,[]
-73.9901117,40.6631219,Tue Nov 18 02:46:32 +0000 2014,The worldh8sme -- took train all the way 2 park slope 2 buy amp off craigslist guy 2 find out it broke 10 min before I got there? Really ?,[]
-74.00014395,40.62479972,Tue Nov 18 02:47:36 +0000 2014,@mikeperlstein1 I can fit in a suitcase,[]
-73.88696733,40.72230549,Tue Nov 18 02:47:03 +0000 2014,twin in lots of ways💔 http://t.co/3TzKFNbZcR,[]
-73.9793306,40.7433,Tue Nov 18 02:46:32 +0000 2014,@Pookandgrace almost #haikuwordgame,['haikuwordgame']
-73.9507378,40.6854003,Tue Nov 18 02:46:31 +0000 2014,Tweet's vocals on Take Away 😍,[]
-74.0287654,40.7714704,Tue Nov 18 02:45:42 +0000 2014,@_QueenBrii_ @__Norita_ @yfgxo chill bruh.. I have ebola,[]
-74.128697,40.8034297,Tue Nov 18 02:45:44 +0000 2014,Why does Zayn always disappear?????,[]
-73.98775254,40.77208488,Tue Nov 18 02:47:04 +0000 2014,What I do when taking a rehearsal break #piano @ AMDA - New York (Official) http://t.co/CRYF1Ppkx9,['piano']
-74.00941926,40.70994254,Tue Nov 18 02:47:04 +0000 2014,New addition to my sanctuary: Lit Up Polaroid Wall📷 @ My Sanctuary🌌 http://t.co/uFRI0Y3xJL,[]
-74.00131969,40.73116993,Tue Nov 18 02:46:16 +0000 2014,#BreakTheInternet #UnderTheSea http://t.co/tZyZ16JE2l,"['BreakTheInternet', 'UnderTheSea']"
-74.13321126,40.78868793,Tue Nov 18 02:46:14 +0000 2014,While I sit here and miss little things because I'm working in the end I end up with something I worked hard for so it all pays off,[]
-73.98187519,40.77490676,Tue Nov 18 02:46:14 +0000 2014,"I'm at AMC Loews Lincoln Square 13 - @amctheatres for Interstellar: The IMAX Experience in 70mm Film in New York, NY https://t.co/Tys3p730Rd",[]
-74.0007613,40.7207559,Tue Nov 18 02:48:56 +0000 2014,Working Across Continents with Alex G Lee  http://t.co/MegSQbQNn1,[]
-74.0064,40.7142,Tue Nov 18 02:48:57 +0000 2014,"Been through countless picnics and tailgates, now it's my Swiss Army rug. @ New York, New York http://t.co/dwPZcIqPlJ",[]
-74.00292622,40.62139041,Tue Nov 18 02:49:13 +0000 2014,Teaching myself calculus 👍,[]
-73.97633383,40.64545025,Tue Nov 18 02:50:17 +0000 2014,@Dominikaxxz word me2,[]
-73.98507949,40.75903915,Tue Nov 18 02:50:16 +0000 2014,Frank es un gigante @ 42st Times Square http://t.co/79mO78r2ra,[]
-73.94900109,40.71488828,Tue Nov 18 02:50:02 +0000 2014,"Congratulations!!! @EaterNOLA Names @NYCBaby, Dear Friend of @tMOTAC New Orleans Bartender of the Year http://t.co/SpdkQtbzwr",[]
-74.00014395,40.62479972,Tue Nov 18 02:48:08 +0000 2014,@mikeperlstein1 damn that's not nice,[]
-73.9535865,40.76508577,Tue Nov 18 02:48:56 +0000 2014,I can't believe I'm still in a bad mood for no reason. Need to go to sleep and end this day,[]
-73.98203569,40.60746469,Tue Nov 18 02:48:40 +0000 2014,@DazzlingTour @lDateWhitesides &amp; @grantlandis @JacobWhitesides @hollandmyjacob,[]
-73.95112931,40.69199994,Tue Nov 18 02:48:25 +0000 2014,are men just women with balls?,[]
-73.95144529,40.63582203,Tue Nov 18 02:48:41 +0000 2014,Seriously going to have to ask you to grow up and stay out of my business and off my Twitter and my Instagram ok #nosybitch #bye #idkyou,"['nosybitch', 'bye', 'idkyou']"
-74.0400413,40.7386494,Tue Nov 18 02:49:11 +0000 2014,Bag bag ??,[]
-73.96231172,40.76174084,Tue Nov 18 02:50:33 +0000 2014,I hate my parents bc they didn't give me a good jawline xoxooxoxox,[]
-73.79241131,40.65018218,Tue Nov 18 02:50:16 +0000 2014,Welcome to New York Miss Universe Honduras 2014 Gabriela Ordoñez #carimaxx #telayork @ American… http://t.co/bmgfqa872f,"['carimaxx', 'telayork']"
-73.98827514,40.75983132,Tue Nov 18 02:48:38 +0000 2014,Pretty sure I'm gunna throw up rn,[]
-73.98626804,40.75648987,Tue Nov 18 02:48:55 +0000 2014,Just posted a photo @ Times Square http://t.co/8JdRPF5QQc,[]
-73.98842489,40.72098915,Tue Nov 18 02:48:38 +0000 2014,So like what the hell do you get a boyfriend for Christmas? #XMasShoppingFailure,['XMasShoppingFailure']
-74.01184283,40.61395818,Tue Nov 18 02:49:44 +0000 2014,Hahhahahaahah my striped pj's are in my pic,[]
-74.00871749,40.71587907,Tue Nov 18 02:48:22 +0000 2014,Tryin' some Brown Rice Bourbon Whiskey by @JimBeam . @Wardlll http://t.co/gDsx88N1gg,[]
-74.0458766,40.7225433,Tue Nov 18 02:49:44 +0000 2014,@rawrlee I hope so,[]
-74.03030851,40.73929986,Tue Nov 18 02:48:10 +0000 2014,I've been at 1 Republik for 3 min. Literally. And I'm already a shot and drink in 😩 that kinda night? Bring it 😜,[]
-73.9886326,40.6098786,Tue Nov 18 02:50:01 +0000 2014,http://t.co/USJ6W6zYTL,[]
-73.98079869,40.69167504,Tue Nov 18 02:51:48 +0000 2014,Never had to whip a brick but I get the gist,[]
-74.15349702,40.72965522,Tue Nov 18 02:51:54 +0000 2014,@lovelysinister bc Im sick and I'm not in the party mood 😩,[]
-73.96790678,40.60600349,Tue Nov 18 02:52:02 +0000 2014,@biebermahoneok UNFOLLOW TF,[]
-74.09051953,40.7128064,Tue Nov 18 02:52:14 +0000 2014,"My partner in crime😈🔫 #mcm , miss my pain in the ass😂✊ @Mr_Mazz13 http://t.co/1PQ6RoTUEs",['mcm']
-74.04575846,40.72259211,Tue Nov 18 02:53:06 +0000 2014,"I love watching her evolve, her style is getting better and better #MTVStars Ariana Grande http://t.co/ZY19kEM6BX",['MTVStars']
-73.97591644,40.68306124,Tue Nov 18 02:52:01 +0000 2014,Wait...Lebron's not on the Heat? #TotallyWinnableGame #nofilter @ Barclays Center http://t.co/127ChJSujE,"['TotallyWinnableGame', 'nofilter']"
-74.0080026,40.7170963,Tue Nov 18 02:51:36 +0000 2014,Apple http://t.co/gkx8z4zdSO,[]
-73.98077435,40.69168589,Tue Nov 18 02:51:01 +0000 2014,"WRIST 
WRIST 
WRIST",[]
-74.0059731,40.7143528,Tue Nov 18 02:52:25 +0000 2014,"#NewYorkCity, NY #Sales #Job: Sales/Customer Business Development - Salo... at Procter &amp; Gamble http://t.co/m96XbOjS41 #VeteranJob","['NewYorkCity', 'Sales', 'Job', 'VeteranJob']"
-73.98668536,40.72034581,Tue Nov 18 02:51:50 +0000 2014,Why take a selfie and miss the opportunity to befriend the people at the next to you.… http://t.co/kW4jNkRky5,[]
-73.96787639,40.60600972,Tue Nov 18 02:50:45 +0000 2014,@biebermahoneok DID U UNFOLLOW BACK OMF,[]
-74.02594637,40.62317426,Tue Nov 18 02:51:02 +0000 2014,Da you can be the ugliest thing but if you play hockey you're hot,[]
-74.05176973,40.73664731,Tue Nov 18 02:50:56 +0000 2014,@_Playaaa jaw dropping avi,[]
-74.07535697,40.70950603,Tue Nov 18 02:51:33 +0000 2014,I still get jealous,[]
-73.959615,40.69140799,Tue Nov 18 02:52:08 +0000 2014,@SceneSC it happened just a few months ago!!,[]
-74.00238744,40.71739937,Tue Nov 18 02:52:42 +0000 2014,@jharmond idk sometimes it malfunctions and picks the homie idk I don't get technology,[]
-73.97867936,40.6623631,Tue Nov 18 02:51:35 +0000 2014,Super excited to slot Josh Gordon into my starting lineup tomorrow. I know; I'm a nerd. #playoffboost #dashforcash,"['playoffboost', 'dashforcash']"
-74.17357765,40.66524121,Tue Nov 18 02:51:50 +0000 2014,"@soylari sí, en jersey gardens",[]
-73.98298836,40.67292764,Tue Nov 18 02:52:21 +0000 2014,@perfumed_chain this? http://t.co/hLwxiG3MUm,[]
-74.01844637,40.63247348,Tue Nov 18 02:50:58 +0000 2014,I have 20 minutes to play Xbox: 10 minutes to find remote kicked under couch. 5 minutes for updates. Sniped immediately. Drink.,[]
-73.979346,40.61961499,Tue Nov 18 02:52:07 +0000 2014,The amount of passion in this kills me http://t.co/FAkmVlL8p0,[]
-73.9559243,40.6246126,Tue Nov 18 02:52:01 +0000 2014,Cant wait to be married 🙎,[]
-74.010854,40.7293073,Tue Nov 18 02:52:19 +0000 2014,@Tatilajefa Dame tu whatsapp k ya no tengo bbm,[]
-73.96789048,40.60600776,Tue Nov 18 02:50:59 +0000 2014,ALEX UNFOLLWOED JENNAHB FH,[]
-74.012669,40.644569,Tue Nov 18 02:51:08 +0000 2014,I cried too RT @SHAWNHINDRIIX: LOL @ DAME DASH ON THIS AALIYAH MOVIE,[]
-73.90113836,40.63555876,Tue Nov 18 02:51:30 +0000 2014,$US10K to start the Young Unknow Artist Label @BpProdz Studio Keep talking and The CEO is working to make progress w/the young talent Artist,[]
-73.99003057,40.6833681,Tue Nov 18 02:51:44 +0000 2014,"“@alexfwego: girls that ft u with only panties on &gt;”

Must be nice",[]
-74.12628689,40.62002836,Tue Nov 18 02:51:38 +0000 2014,@Suga_Shane2503 @dhester10 @DLockee I'm used to sharing a room with snorasaurousrex so that's fine with me lol,[]
-73.9861696,40.71893058,Tue Nov 18 02:52:32 +0000 2014,Me n all my sleep away camp friends have the same job 10 years l8r lol,[]
-73.9762088,40.6832593,Tue Nov 18 02:51:39 +0000 2014,I just wanna throw my beer at the nets right now. But Imma drink it instead. It's not worth all that arm force,[]
-73.99565291,40.67463341,Tue Nov 18 02:52:55 +0000 2014,AV is pissed off and he needs to be. Hopefully they turn it around against the Fliers.,[]
-74.0026303,40.7086768,Tue Nov 18 02:52:14 +0000 2014,The 9/11 memorial is pretty incredible http://t.co/YSrymBMpZd,[]
-73.98472595,40.70054626,Tue Nov 18 02:51:17 +0000 2014,Oh man @Uber you still suck so hard http://t.co/mwJQRp31cP,[]
-74.11202237,40.67346851,Tue Nov 18 02:51:54 +0000 2014,@palipeacock I started taking precalc junior year and then my teacher quit and we had subs for the rest of the year. My highest math is geo,[]
-74.00718074,40.7066303,Tue Nov 18 02:52:05 +0000 2014,Watching my @BU_Bearcats #gobing http://t.co/aV8xlPvweo,['gobing']
-73.96501414,40.68465804,Tue Nov 18 02:53:11 +0000 2014,Reunited in heels 🙈,[]
-74.012675,40.644581,Tue Nov 18 02:50:45 +0000 2014,RT @iDntWearCondoms: If he texted u for more than 2 months U owe him some pussy,[]
-74.04644717,40.68258667,Tue Nov 18 02:51:40 +0000 2014,Desde el North Star @ Quantum of the Seas http://t.co/TWAeCLVOAd,[]
-73.952917,40.7009526,Tue Nov 18 02:50:48 +0000 2014,"are not so... especially around 15 degrees Libra, they put too much weight on relationships that they suffer a lot. my ascendant is 16-17",[]
-74.00304422,40.62127137,Tue Nov 18 02:52:12 +0000 2014,@GiulianaFarrell I honestly learn nothing from my professor 😭,[]
-74.02598429,40.62325144,Tue Nov 18 02:50:46 +0000 2014,Hockey players are just 🔥😍👅,[]
-74.09647219,40.69572287,Tue Nov 18 02:51:07 +0000 2014,""" Fuck Ya'll Goin' To Sleep Right Now 😂 ..  "" @ "" Holla Wen RiCH 😂 "" http://t.co/qoLZ49yOjL",[]
-74.06733865,40.61572904,Tue Nov 18 02:51:34 +0000 2014,"@jennifaaax3: ""Your a hoe , your mom raised a hoe, shes probably a hoe "" 😂😩👏 @ME_PUNK221 you have me dying""  aw thanks baby",[]
